timestamps,response,length,service
2019-09-27 17:21:36.515700102+01:00,4,3,1
2019-09-27 17:21:36.535599947+01:00,4,4,1
2019-09-27 17:21:36.555599928+01:00,4,3,1
2019-09-27 17:21:36.595599890+01:00,4,3,1
2019-09-27 17:21:36.635750055+01:00,4,4,1
2019-09-27 17:21:36.715600014+01:00,4,3,1
2019-09-27 17:21:36.735699892+01:00,4,4,1
2019-09-27 17:21:36.755500078+01:00,4,3,1
2019-09-27 17:21:36.795500040+01:00,4,3,1
2019-09-27 17:21:36.835799932+01:00,4,4,1
2019-09-27 17:21:36.915750027+01:00,4,3,1
2019-09-27 17:21:36.935800076+01:00,4,4,1
2019-09-27 17:21:36.955549955+01:00,4,3,1
2019-09-27 17:21:36.995599985+01:00,4,3,1
2019-09-27 17:21:37.035550117+01:00,4,4,1
2019-09-27 17:21:37.075550079+01:00,4,3,1
2019-09-27 17:21:37.115550041+01:00,4,3,1
2019-09-27 17:21:37.135799885+01:00,4,4,1
2019-09-27 17:21:37.155550003+01:00,4,3,1
2019-09-27 17:21:37.195699930+01:00,4,3,1
2019-09-27 17:21:37.235749960+01:00,4,4,1
2019-09-27 17:21:37.315649986+01:00,4,3,1
2019-09-27 17:21:37.335750103+01:00,4,4,1
2019-09-27 17:21:37.355649948+01:00,4,3,1
2019-09-27 17:21:37.395550013+01:00,4,3,1
2019-09-27 17:21:37.435750008+01:00,4,4,1
2019-09-27 17:21:37.515549897+01:00,4,3,1
2019-09-27 17:21:37.536000013+01:00,4,4,1
2019-09-27 17:21:37.555700064+01:00,4,3,1
2019-09-27 17:21:37.595849991+01:00,4,3,1
2019-09-27 17:21:37.635699987+01:00,4,4,1
2019-09-27 17:21:37.715600014+01:00,4,3,1
2019-09-27 17:21:37.735800028+01:00,4,4,1
2019-09-27 17:21:37.755850077+01:00,4,3,1
2019-09-27 17:21:37.795550108+01:00,4,3,1
2019-09-27 17:21:37.835949898+01:00,4,4,1
2019-09-27 17:21:37.915699959+01:00,4,3,1
2019-09-27 17:21:37.935899973+01:00,4,4,1
2019-09-27 17:21:37.955600023+01:00,4,3,1
2019-09-27 17:21:37.995549917+01:00,4,3,1
2019-09-27 17:21:38.035900116+01:00,4,4,1
2019-09-27 17:21:38.076349974+01:00,4,3,1
2019-09-27 17:21:38.115849972+01:00,4,3,1
2019-09-27 17:21:38.135699987+01:00,4,4,1
2019-09-27 17:21:38.155849934+01:00,4,3,1
2019-09-27 17:21:38.195600033+01:00,4,3,1
2019-09-27 17:21:38.235800028+01:00,4,4,1
2019-09-27 17:21:38.315599918+01:00,4,3,1
2019-09-27 17:21:38.335900068+01:00,4,4,1
2019-09-27 17:21:38.355600119+01:00,4,3,1
2019-09-27 17:21:38.395849943+01:00,4,3,1
2019-09-27 17:21:38.435800076+01:00,4,4,1
2019-09-27 17:21:38.515700102+01:00,4,3,1
2019-09-27 17:21:38.535949945+01:00,4,4,1
2019-09-27 17:21:38.555749893+01:00,4,3,1
2019-09-27 17:21:38.595649958+01:00,4,3,1
2019-09-27 17:21:38.635999918+01:00,4,4,1
2019-09-27 17:21:38.715749979+01:00,4,3,1
2019-09-27 17:21:38.737400055+01:00,4,4,1
2019-09-27 17:21:38.755650043+01:00,4,3,1
2019-09-27 17:21:38.795650005+01:00,4,3,1
2019-09-27 17:21:38.835850+01:00,4,4,1
2019-09-27 17:21:38.915950060+01:00,4,3,1
2019-09-27 17:21:38.935950041+01:00,4,4,1
2019-09-27 17:21:38.955699921+01:00,4,3,1
2019-09-27 17:21:38.995899916+01:00,4,3,1
2019-09-27 17:21:39.036000013+01:00,4,4,1
2019-09-27 17:21:39.075700045+01:00,4,3,1
2019-09-27 17:21:39.115700006+01:00,4,3,1
2019-09-27 17:21:39.135950089+01:00,4,4,1
2019-09-27 17:21:39.155649900+01:00,4,3,1
2019-09-27 17:21:39.195699930+01:00,4,3,1
2019-09-27 17:21:39.235699892+01:00,4,4,1
2019-09-27 17:21:39.315749884+01:00,4,3,1
2019-09-27 17:21:39.335900068+01:00,4,4,1
2019-09-27 17:21:39.355700016+01:00,4,3,1
2019-09-27 17:21:39.395950079+01:00,4,3,1
2019-09-27 17:21:39.435899973+01:00,4,4,1
2019-09-27 17:21:39.515749931+01:00,4,3,1
2019-09-27 17:21:39.536050080+01:00,4,4,1
2019-09-27 17:21:39.555700064+01:00,4,3,1
2019-09-27 17:21:39.595649958+01:00,4,3,1
2019-09-27 17:21:39.635950089+01:00,4,4,1
2019-09-27 17:21:39.715699911+01:00,4,3,1
2019-09-27 17:21:39.736000061+01:00,4,4,1
2019-09-27 17:21:39.755850077+01:00,4,3,1
2019-09-27 17:21:39.795700073+01:00,4,3,1
2019-09-27 17:21:39.835949898+01:00,4,4,1
2019-09-27 17:21:39.915899992+01:00,4,3,1
2019-09-27 17:21:39.935950041+01:00,4,4,1
2019-09-27 17:21:39.955950022+01:00,4,3,1
2019-09-27 17:21:39.995749950+01:00,4,3,1
2019-09-27 17:21:40.036050081+01:00,4,4,1
2019-09-27 17:21:40.075799942+01:00,4,3,1
2019-09-27 17:21:40.115750074+01:00,4,3,1
2019-09-27 17:21:40.135799885+01:00,4,4,1
2019-09-27 17:21:40.155999899+01:00,4,3,1
2019-09-27 17:21:40.195749998+01:00,4,3,1
2019-09-27 17:21:40.235949993+01:00,4,4,1
2019-09-27 17:21:40.315999985+01:00,4,3,1
2019-09-27 17:21:40.335999966+01:00,4,4,1
2019-09-27 17:21:40.355950117+01:00,4,3,1
2019-09-27 17:21:40.395800114+01:00,4,3,1
2019-09-27 17:21:40.436049938+01:00,4,4,1
2019-09-27 17:21:40.515850067+01:00,4,3,1
2019-09-27 17:21:40.536149979+01:00,4,4,1
2019-09-27 17:21:40.555799961+01:00,4,3,1
2019-09-27 17:21:40.595799923+01:00,4,3,1
2019-09-27 17:21:40.636100054+01:00,4,4,1
2019-09-27 17:21:40.716150045+01:00,4,3,1
2019-09-27 17:21:40.736000061+01:00,4,4,1
2019-09-27 17:21:40.755899906+01:00,4,3,1
2019-09-27 17:21:40.796000004+01:00,4,3,1
2019-09-27 17:21:40.836199999+01:00,4,4,1
2019-09-27 17:21:40.915999889+01:00,4,3,1
2019-09-27 17:21:40.936049938+01:00,4,4,1
2019-09-27 17:21:40.955849886+01:00,4,3,1
2019-09-27 17:21:40.996049881+01:00,4,3,1
2019-09-27 17:21:41.036050081+01:00,4,4,1
2019-09-27 17:21:41.075900078+01:00,4,3,1
2019-09-27 17:21:41.116149902+01:00,4,3,1
2019-09-27 17:21:41.136149883+01:00,4,4,1
2019-09-27 17:21:41.155900002+01:00,4,3,1
2019-09-27 17:21:41.195899963+01:00,4,3,1
2019-09-27 17:21:41.235949993+01:00,4,4,1
2019-09-27 17:21:41.316050053+01:00,4,3,1
2019-09-27 17:21:41.336100101+01:00,4,4,1
2019-09-27 17:21:41.355950117+01:00,4,3,1
2019-09-27 17:21:41.395950079+01:00,4,3,1
2019-09-27 17:21:41.436100006+01:00,4,4,1
2019-09-27 17:21:41.516050099+01:00,4,3,1
2019-09-27 17:21:41.536099911+01:00,4,4,1
2019-09-27 17:21:41.556099892+01:00,4,3,1
2019-09-27 17:21:41.595849991+01:00,4,3,1
2019-09-27 17:21:41.636149883+01:00,4,4,1
2019-09-27 17:21:41.715850115+01:00,4,3,1
2019-09-27 17:21:41.736099958+01:00,4,4,1
2019-09-27 17:21:41.755850077+01:00,4,3,1
2019-09-27 17:21:41.795850039+01:00,4,3,1
2019-09-27 17:21:41.836250067+01:00,4,4,1
2019-09-27 17:21:41.916100025+01:00,4,3,1
2019-09-27 17:21:41.936199903+01:00,4,4,1
2019-09-27 17:21:41.957050085+01:00,4,3,1
2019-09-27 17:21:41.996099949+01:00,4,3,1
2019-09-27 17:21:42.036200047+01:00,4,4,1
2019-09-27 17:21:42.075900078+01:00,4,3,1
2019-09-27 17:21:42.116050005+01:00,4,3,1
2019-09-27 17:21:42.136149883+01:00,4,4,1
2019-09-27 17:21:42.156049967+01:00,4,3,1
2019-09-27 17:21:42.196150064+01:00,4,3,1
2019-09-27 17:21:42.236399889+01:00,4,4,1
2019-09-27 17:21:42.316050053+01:00,4,3,1
2019-09-27 17:21:42.336199999+01:00,4,4,1
2019-09-27 17:21:42.355950117+01:00,4,3,1
2019-09-27 17:21:42.397449970+01:00,4,3,1
2019-09-27 17:21:42.436199903+01:00,4,4,1
2019-09-27 17:21:42.516149998+01:00,4,3,1
2019-09-27 17:21:42.536350012+01:00,4,4,1
2019-09-27 17:21:42.556149960+01:00,4,3,1
2019-09-27 17:21:42.595949888+01:00,4,3,1
2019-09-27 17:21:42.636199951+01:00,4,4,1
2019-09-27 17:21:42.715950012+01:00,4,3,1
2019-09-27 17:21:42.736200094+01:00,4,4,1
2019-09-27 17:21:42.755949974+01:00,4,3,1
2019-09-27 17:21:42.796000004+01:00,4,3,1
2019-09-27 17:21:42.836250067+01:00,4,4,1
2019-09-27 17:21:42.916199923+01:00,4,3,1
2019-09-27 17:21:42.936249971+01:00,4,4,1
2019-09-27 17:21:42.956099987+01:00,4,3,1
2019-09-27 17:21:42.996200085+01:00,4,3,1
2019-09-27 17:21:43.036350012+01:00,4,4,1
2019-09-27 17:21:43.076349974+01:00,4,3,1
2019-09-27 17:21:43.116250038+01:00,4,3,1
2019-09-27 17:21:43.136399984+01:00,4,4,1
2019-09-27 17:21:43.156049967+01:00,4,3,1
2019-09-27 17:21:43.196099997+01:00,4,3,1
2019-09-27 17:21:43.236000061+01:00,4,4,1
2019-09-27 17:21:43.316250086+01:00,4,3,1
2019-09-27 17:21:43.336250067+01:00,4,4,1
2019-09-27 17:21:43.355999947+01:00,4,3,1
2019-09-27 17:21:43.396100044+01:00,4,3,1
2019-09-27 17:21:43.436350107+01:00,4,4,1
2019-09-27 17:21:43.516149998+01:00,4,3,1
2019-09-27 17:21:43.536299944+01:00,4,4,1
2019-09-27 17:21:43.556050062+01:00,4,3,1
2019-09-27 17:21:43.596050024+01:00,4,3,1
2019-09-27 17:21:43.636450052+01:00,4,4,1
2019-09-27 17:21:43.716049910+01:00,4,3,1
2019-09-27 17:21:43.736299992+01:00,4,4,1
2019-09-27 17:21:43.756050110+01:00,4,3,1
2019-09-27 17:21:43.796050072+01:00,4,3,1
2019-09-27 17:21:43.836349964+01:00,4,4,1
2019-09-27 17:21:43.916300058+01:00,4,3,1
2019-09-27 17:21:43.936350107+01:00,4,4,1
2019-09-27 17:21:43.956249952+01:00,4,3,1
2019-09-27 17:21:43.996049881+01:00,4,3,1
2019-09-27 17:21:44.037149906+01:00,4,4,1
2019-09-27 17:21:44.076100111+01:00,4,3,1
2019-09-27 17:21:44.116250038+01:00,4,3,1
2019-09-27 17:21:44.136100054+01:00,4,4,1
2019-09-27 17:21:44.156349897+01:00,4,3,1
2019-09-27 17:21:44.196300030+01:00,4,3,1
2019-09-27 17:21:44.236350060+01:00,4,4,1
2019-09-27 17:21:44.316750050+01:00,4,3,1
2019-09-27 17:21:44.337450027+01:00,4,4,1
2019-09-27 17:21:44.356149912+01:00,4,3,1
2019-09-27 17:21:44.396100044+01:00,4,3,1
2019-09-27 17:21:44.437249899+01:00,4,4,1
2019-09-27 17:21:44.517100095+01:00,4,3,1
2019-09-27 17:21:44.537400007+01:00,4,4,1
2019-09-27 17:21:44.556149960+01:00,4,3,1
2019-09-27 17:21:44.596450090+01:00,4,3,1
2019-09-27 17:21:44.637350082+01:00,4,4,1
2019-09-27 17:21:44.716150045+01:00,4,3,1
2019-09-27 17:21:44.737299919+01:00,4,4,1
2019-09-27 17:21:44.756649971+01:00,4,3,1
2019-09-27 17:21:44.797049999+01:00,4,3,1
2019-09-27 17:21:44.837150097+01:00,4,4,1
2019-09-27 17:21:44.916899920+01:00,4,3,1
2019-09-27 17:21:44.937599897+01:00,4,4,1
2019-09-27 17:21:44.956799984+01:00,4,3,1
2019-09-27 17:21:44.996400118+01:00,4,3,1
2019-09-27 17:21:45.037250042+01:00,4,4,1
2019-09-27 17:21:45.076200008+01:00,4,3,1
2019-09-27 17:21:45.116199970+01:00,4,3,1
2019-09-27 17:21:45.137749910+01:00,4,4,1
2019-09-27 17:21:45.156699896+01:00,4,3,1
2019-09-27 17:21:45.197099924+01:00,4,3,1
2019-09-27 17:21:45.236200094+01:00,4,4,1
2019-09-27 17:21:45.316400051+01:00,4,3,1
2019-09-27 17:21:45.337500095+01:00,4,4,1
2019-09-27 17:21:45.356300116+01:00,4,3,1
2019-09-27 17:21:45.396250010+01:00,4,3,1
2019-09-27 17:21:45.437550068+01:00,4,4,1
2019-09-27 17:21:45.516350031+01:00,4,3,1
2019-09-27 17:21:45.536449909+01:00,4,4,1
2019-09-27 17:21:45.556250095+01:00,4,3,1
2019-09-27 17:21:45.596349955+01:00,4,3,1
2019-09-27 17:21:45.637300014+01:00,4,4,1
2019-09-27 17:21:45.716249943+01:00,4,3,1
2019-09-27 17:21:45.736500025+01:00,4,4,1
2019-09-27 17:21:45.756249905+01:00,4,3,1
2019-09-27 17:21:45.796250105+01:00,4,3,1
2019-09-27 17:21:45.837349892+01:00,4,4,1
2019-09-27 17:21:45.917000055+01:00,4,3,1
2019-09-27 17:21:45.937849998+01:00,4,4,1
2019-09-27 17:21:45.956399918+01:00,4,3,1
2019-09-27 17:21:45.997400045+01:00,4,3,1
2019-09-27 17:21:46.037549973+01:00,4,4,1
2019-09-27 17:21:46.076299906+01:00,4,3,1
2019-09-27 17:21:46.116400003+01:00,4,3,1
2019-09-27 17:21:46.137749910+01:00,4,4,1
2019-09-27 17:21:46.156349897+01:00,4,3,1
2019-09-27 17:21:46.196449995+01:00,4,3,1
2019-09-27 17:21:46.237649918+01:00,4,4,1
2019-09-27 17:21:46.316450119+01:00,4,3,1
2019-09-27 17:21:46.337650061+01:00,4,4,1
2019-09-27 17:21:46.356300116+01:00,4,3,1
2019-09-27 17:21:46.396349907+01:00,4,3,1
2019-09-27 17:21:46.437350035+01:00,4,4,1
2019-09-27 17:21:46.517299890+01:00,4,3,1
2019-09-27 17:21:46.537899971+01:00,4,4,1
2019-09-27 17:21:46.557049990+01:00,4,3,1
2019-09-27 17:21:46.596349955+01:00,4,3,1
2019-09-27 17:21:46.637350082+01:00,4,4,1
2019-09-27 17:21:46.716399908+01:00,4,3,1
2019-09-27 17:21:46.737900019+01:00,4,4,1
2019-09-27 17:21:46.756999969+01:00,4,3,1
2019-09-27 17:21:46.797600031+01:00,4,3,1
2019-09-27 17:21:46.837450027+01:00,4,4,1
2019-09-27 17:21:46.917099953+01:00,4,3,1
2019-09-27 17:21:46.937599897+01:00,4,4,1
2019-09-27 17:21:46.956350088+01:00,4,3,1
2019-09-27 17:21:46.996350050+01:00,4,3,1
2019-09-27 17:21:47.037549973+01:00,4,4,1
2019-09-27 17:21:47.076400042+01:00,4,3,1
2019-09-27 17:21:47.117350101+01:00,4,3,1
2019-09-27 17:21:47.137650013+01:00,4,4,1
2019-09-27 17:21:47.156399965+01:00,4,3,1
2019-09-27 17:21:47.196399927+01:00,4,3,1
2019-09-27 17:21:47.236399889+01:00,4,4,1
2019-09-27 17:21:47.316950083+01:00,4,3,1
2019-09-27 17:21:47.338049889+01:00,4,4,1
2019-09-27 17:21:47.356400013+01:00,4,3,1
2019-09-27 17:21:47.396399975+01:00,4,3,1
2019-09-27 17:21:47.437449932+01:00,4,4,1
2019-09-27 17:21:47.517100095+01:00,4,3,1
2019-09-27 17:21:47.537849903+01:00,4,4,1
2019-09-27 17:21:47.556950092+01:00,4,3,1
2019-09-27 17:21:47.597349882+01:00,4,3,1
2019-09-27 17:21:47.637449980+01:00,4,4,1
2019-09-27 17:21:47.716949940+01:00,4,3,1
2019-09-27 17:21:47.737600088+01:00,4,4,1
2019-09-27 17:21:47.756949902+01:00,4,3,1
2019-09-27 17:21:47.797800064+01:00,4,3,1
2019-09-27 17:21:47.837549925+01:00,4,4,1
2019-09-27 17:21:47.917150021+01:00,4,3,1
2019-09-27 17:21:47.937799931+01:00,4,4,1
2019-09-27 17:21:47.956949949+01:00,4,3,1
2019-09-27 17:21:47.997499943+01:00,4,3,1
2019-09-27 17:21:48.037600040+01:00,4,4,1
2019-09-27 17:21:48.076900005+01:00,4,3,1
2019-09-27 17:21:48.117249966+01:00,4,3,1
2019-09-27 17:21:48.138050079+01:00,4,4,1
2019-09-27 17:21:48.157150030+01:00,4,3,1
2019-09-27 17:21:48.197400093+01:00,4,3,1
2019-09-27 17:21:48.237550020+01:00,4,4,1
2019-09-27 17:21:48.317399979+01:00,4,3,1
2019-09-27 17:21:48.337450027+01:00,4,4,1
2019-09-27 17:21:48.357100010+01:00,4,3,1
2019-09-27 17:21:48.396300077+01:00,4,3,1
2019-09-27 17:21:48.437449932+01:00,4,4,1
2019-09-27 17:21:48.517100095+01:00,4,3,1
2019-09-27 17:21:48.537750006+01:00,4,4,1
2019-09-27 17:21:48.557049990+01:00,4,3,1
2019-09-27 17:21:48.597650051+01:00,4,3,1
2019-09-27 17:21:48.637650013+01:00,4,4,1
2019-09-27 17:21:48.711999893+01:00,4,3,1
2019-09-27 17:21:48.737799883+01:00,4,4,1
2019-09-27 17:21:48.756850004+01:00,4,3,1
2019-09-27 17:21:48.797450066+01:00,4,3,1
2019-09-27 17:21:48.837100029+01:00,4,4,1
2019-09-27 17:21:48.917200089+01:00,4,3,1
2019-09-27 17:21:48.931999922+01:00,4,4,1
2019-09-27 17:21:48.956899881+01:00,4,3,1
2019-09-27 17:21:48.997450113+01:00,4,3,1
2019-09-27 17:21:49.037100077+01:00,4,4,1
2019-09-27 17:21:49.076400042+01:00,4,3,1
2019-09-27 17:21:49.116349936+01:00,4,3,1
2019-09-27 17:21:49.138099909+01:00,4,4,1
2019-09-27 17:21:49.156349897+01:00,4,3,1
2019-09-27 17:21:49.196399927+01:00,4,3,1
2019-09-27 17:21:49.237699986+01:00,4,4,1
2019-09-27 17:21:49.316849947+01:00,4,3,1
2019-09-27 17:21:49.338000059+01:00,4,4,1
2019-09-27 17:21:49.356400013+01:00,4,3,1
2019-09-27 17:21:49.397200108+01:00,4,3,1
2019-09-27 17:21:49.436350107+01:00,4,4,1
2019-09-27 17:21:49.516400098+01:00,4,3,1
2019-09-27 17:21:49.537800074+01:00,4,4,1
2019-09-27 17:21:49.557149887+01:00,4,3,1
2019-09-27 17:21:49.596400023+01:00,4,3,1
2019-09-27 17:21:49.637300014+01:00,4,4,1
2019-09-27 17:21:49.717149973+01:00,4,3,1
2019-09-27 17:21:49.737799883+01:00,4,4,1
2019-09-27 17:21:49.756850004+01:00,4,3,1
2019-09-27 17:21:49.797849894+01:00,4,3,1
2019-09-27 17:21:49.837749958+01:00,4,4,1
2019-09-27 17:21:49.917299986+01:00,4,3,1
2019-09-27 17:21:49.937900066+01:00,4,4,1
2019-09-27 17:21:49.956850052+01:00,4,3,1
2019-09-27 17:21:49.997400045+01:00,4,3,1
2019-09-27 17:21:50.037250042+01:00,4,4,1
2019-09-27 17:21:50.076849937+01:00,4,3,1
2019-09-27 17:21:50.117150068+01:00,4,3,1
2019-09-27 17:21:50.137300014+01:00,4,4,1
2019-09-27 17:21:50.157350063+01:00,4,3,1
2019-09-27 17:21:50.197249889+01:00,4,3,1
2019-09-27 17:21:50.237250090+01:00,4,4,1
2019-09-27 17:21:50.317150116+01:00,4,3,1
2019-09-27 17:21:50.337100029+01:00,4,4,1
2019-09-27 17:21:50.357100010+01:00,4,3,1
2019-09-27 17:21:50.397650003+01:00,4,3,1
2019-09-27 17:21:50.437050104+01:00,4,4,1
2019-09-27 17:21:50.517299890+01:00,4,3,1
2019-09-27 17:21:50.537950039+01:00,4,4,1
2019-09-27 17:21:50.556950092+01:00,4,3,1
2019-09-27 17:21:50.597249985+01:00,4,3,1
2019-09-27 17:21:50.637300014+01:00,4,4,1
2019-09-27 17:21:50.717050076+01:00,4,3,1
2019-09-27 17:21:50.737250090+01:00,4,4,1
2019-09-27 17:22:08.758049965+01:00,4,3,1
2019-09-27 17:22:08.797800064+01:00,4,3,1
2019-09-27 17:22:08.838099957+01:00,4,4,1
2019-09-27 17:22:08.917700052+01:00,4,3,1
2019-09-27 17:22:08.937849998+01:00,4,4,1
2019-09-27 17:22:08.957750082+01:00,4,3,1
2019-09-27 17:22:08.997849941+01:00,4,3,1
2019-09-27 17:22:09.037849903+01:00,4,4,1
2019-09-27 17:22:09.077899933+01:00,4,3,1
2019-09-27 17:22:09.117899895+01:00,4,3,1
2019-09-27 17:22:09.138050079+01:00,4,4,1
2019-09-27 17:22:09.157850027+01:00,4,3,1
2019-09-27 17:22:09.197849989+01:00,4,3,1
2019-09-27 17:22:09.237900019+01:00,4,4,1
2019-09-27 17:22:09.318000078+01:00,4,3,1
2019-09-27 17:22:09.338000059+01:00,4,4,1
2019-09-27 17:22:09.357899904+01:00,4,3,1
2019-09-27 17:22:09.397749901+01:00,4,3,1
2019-09-27 17:22:09.437849998+01:00,4,4,1
2019-09-27 17:22:09.517950058+01:00,4,3,1
2019-09-27 17:22:09.537950039+01:00,4,4,1
2019-09-27 17:22:09.558049917+01:00,4,3,1
2019-09-27 17:22:09.597850084+01:00,4,3,1
2019-09-27 17:22:09.637900114+01:00,4,4,1
2019-09-27 17:22:09.717799902+01:00,4,3,1
2019-09-27 17:22:09.737799883+01:00,4,4,1
2019-09-27 17:22:09.757800102+01:00,4,3,1
2019-09-27 17:22:09.797800064+01:00,4,3,1
2019-09-27 17:22:09.838049889+01:00,4,4,1
2019-09-27 17:22:09.919150114+01:00,4,3,1
2019-09-27 17:22:09.937849998+01:00,4,4,1
2019-09-27 17:22:09.958050013+01:00,4,3,1
2019-09-27 17:22:09.998049974+01:00,4,3,1
2019-09-27 17:22:10.038199902+01:00,4,4,1
2019-09-27 17:22:10.078099966+01:00,4,3,1
2019-09-27 17:22:10.118050098+01:00,4,3,1
2019-09-27 17:22:10.139450073+01:00,4,4,1
2019-09-27 17:22:10.159100056+01:00,4,3,1
2019-09-27 17:22:10.198250055+01:00,4,3,1
2019-09-27 17:22:10.238800049+01:00,4,4,1
2019-09-27 17:22:10.317850113+01:00,4,3,1
2019-09-27 17:22:10.338049889+01:00,4,4,1
2019-09-27 17:22:10.358050108+01:00,4,3,1
2019-09-27 17:22:10.398000002+01:00,4,3,1
2019-09-27 17:22:10.437949896+01:00,4,4,1
2019-09-27 17:22:10.518049954+01:00,4,3,1
2019-09-27 17:22:10.538049936+01:00,4,4,1
2019-09-27 17:22:10.558150053+01:00,4,3,1
2019-09-27 17:22:10.598150015+01:00,4,3,1
2019-09-27 17:22:10.637949944+01:00,4,4,1
2019-09-27 17:22:10.719300032+01:00,4,3,1
2019-09-27 17:22:10.737950087+01:00,4,4,1
2019-09-27 17:22:10.757999897+01:00,4,3,1
2019-09-27 17:22:10.797950029+01:00,4,3,1
2019-09-27 17:22:10.838049889+01:00,4,4,1
2019-09-27 17:22:10.918149948+01:00,4,3,1
2019-09-27 17:22:10.937999964+01:00,4,4,1
2019-09-27 17:22:10.958149910+01:00,4,3,1
2019-09-27 17:22:10.997999907+01:00,4,3,1
2019-09-27 17:22:11.038249969+01:00,4,4,1
2019-09-27 17:22:11.078000069+01:00,4,3,1
2019-09-27 17:22:11.118149996+01:00,4,3,1
2019-09-27 17:22:11.138000011+01:00,4,4,1
2019-09-27 17:22:11.158149958+01:00,4,3,1
2019-09-27 17:22:11.198100090+01:00,4,3,1
2019-09-27 17:22:11.238250017+01:00,4,4,1
2019-09-27 17:22:11.318249941+01:00,4,3,1
2019-09-27 17:22:11.338200092+01:00,4,4,1
2019-09-27 17:22:11.358200073+01:00,4,3,1
2019-09-27 17:22:11.397949934+01:00,4,3,1
2019-09-27 17:22:11.437999964+01:00,4,4,1
2019-09-27 17:22:11.517899990+01:00,4,3,1
2019-09-27 17:22:11.537899971+01:00,4,4,1
2019-09-27 17:22:11.557899952+01:00,4,3,1
2019-09-27 17:22:11.597899914+01:00,4,3,1
2019-09-27 17:22:11.638050079+01:00,4,4,1
2019-09-27 17:22:11.717950106+01:00,4,3,1
2019-09-27 17:22:11.738199949+01:00,4,4,1
2019-09-27 17:22:11.758049965+01:00,4,3,1
2019-09-27 17:22:11.798300028+01:00,4,3,1
2019-09-27 17:22:11.837850094+01:00,4,4,1
2019-09-27 17:22:11.919100046+01:00,4,3,1
2019-09-27 17:22:11.937999964+01:00,4,4,1
2019-09-27 17:22:11.957950115+01:00,4,3,1
2019-09-27 17:22:11.998250008+01:00,4,3,1
2019-09-27 17:22:12.038100004+01:00,4,4,1
2019-09-27 17:22:12.078049898+01:00,4,3,1
2019-09-27 17:22:12.118000031+01:00,4,3,1
2019-09-27 17:22:12.138400078+01:00,4,4,1
2019-09-27 17:22:12.157949924+01:00,4,3,1
2019-09-27 17:22:12.198199987+01:00,4,3,1
2019-09-27 17:22:12.238199949+01:00,4,4,1
2019-09-27 17:22:12.318049908+01:00,4,3,1
2019-09-27 17:22:12.338299990+01:00,4,4,1
2019-09-27 17:22:12.358350039+01:00,4,3,1
2019-09-27 17:22:12.398050070+01:00,4,3,1
2019-09-27 17:22:12.438100100+01:00,4,4,1
2019-09-27 17:22:12.518100023+01:00,4,3,1
2019-09-27 17:22:12.538100004+01:00,4,4,1
2019-09-27 17:22:12.558000088+01:00,4,3,1
2019-09-27 17:22:12.599200010+01:00,4,3,1
2019-09-27 17:22:12.638350010+01:00,4,4,1
2019-09-27 17:22:12.717999935+01:00,4,3,1
2019-09-27 17:22:12.738049984+01:00,4,4,1
2019-09-27 17:22:12.757999897+01:00,4,3,1
2019-09-27 17:22:12.798300028+01:00,4,3,1
2019-09-27 17:22:12.839349985+01:00,4,4,1
2019-09-27 17:22:12.919150114+01:00,4,3,1
2019-09-27 17:22:12.938100100+01:00,4,4,1
2019-09-27 17:22:12.959150076+01:00,4,3,1
2019-09-27 17:22:12.999000072+01:00,4,3,1
2019-09-27 17:22:13.039449930+01:00,4,4,1
2019-09-27 17:22:13.078150034+01:00,4,3,1
2019-09-27 17:22:13.118299961+01:00,4,3,1
2019-09-27 17:22:13.138250113+01:00,4,4,1
2019-09-27 17:22:13.158250093+01:00,4,3,1
2019-09-27 17:22:13.198050022+01:00,4,3,1
2019-09-27 17:22:13.238049984+01:00,4,4,1
2019-09-27 17:22:13.318249941+01:00,4,3,1
2019-09-27 17:22:13.338150024+01:00,4,4,1
2019-09-27 17:22:13.358050108+01:00,4,3,1
2019-09-27 17:22:13.398050070+01:00,4,3,1
2019-09-27 17:22:13.438299894+01:00,4,4,1
2019-09-27 17:22:13.518049954+01:00,4,3,1
2019-09-27 17:22:13.538100004+01:00,4,4,1
2019-09-27 17:22:13.558049917+01:00,4,3,1
2019-09-27 17:22:13.598050117+01:00,4,3,1
2019-09-27 17:22:13.638200045+01:00,4,4,1
2019-09-27 17:22:13.718050003+01:00,4,3,1
2019-09-27 17:22:13.738149881+01:00,4,4,1
2019-09-27 17:22:13.758049965+01:00,4,3,1
2019-09-27 17:22:13.798199892+01:00,4,3,1
2019-09-27 17:22:13.838150024+01:00,4,4,1
2019-09-27 17:22:13.918050051+01:00,4,3,1
2019-09-27 17:22:13.938299894+01:00,4,4,1
2019-09-27 17:22:13.958050013+01:00,4,3,1
2019-09-27 17:22:13.998100042+01:00,4,3,1
2019-09-27 17:22:14.038199902+01:00,4,4,1
2019-09-27 17:22:14.078299999+01:00,4,3,1
2019-09-27 17:22:14.118099928+01:00,4,3,1
2019-09-27 17:22:14.138299942+01:00,4,4,1
2019-09-27 17:22:14.158099890+01:00,4,3,1
2019-09-27 17:22:14.198100090+01:00,4,3,1
2019-09-27 17:22:14.238100052+01:00,4,4,1
2019-09-27 17:22:14.318099976+01:00,4,3,1
2019-09-27 17:22:14.338200092+01:00,4,4,1
2019-09-27 17:22:14.358099937+01:00,4,3,1
