sampno,vehno
1755363,1.0
1755363,2.0
1755878,1.0
1755878,2.0
1756169,1.0
1757418,1.0
1757418,2.0
1757477,1.0
1757477,2.0
1757501,1.0
1757501,2.0
1758860,1.0
1758860,2.0
1758860,3.0
1758860,4.0
1759621,1.0
1759621,2.0
1759682,1.0
1759682,2.0
1760218,1.0
1760218,2.0
1760275,1.0
1760275,2.0
1762059,1.0
1762501,1.0
1762501,2.0
1763198,1.0
1763618,1.0
1763618,2.0
1764021,1.0
1764021,2.0
1764021,3.0
1764400,1.0
1764648,1.0
1764648,2.0
1766759,1.0
1766759,2.0
1769040,1.0
1769040,2.0
1771186,1.0
1771186,2.0
1771186,3.0
1771186,4.0
1771396,1.0
2756988,1.0
1771396,2.0
1771731,1.0
1771731,2.0
1772735,1.0
1773247,1.0
1773760,1.0
1773760,2.0
1774098,1.0
1774098,2.0
1774246,1.0
1774246,2.0
1774246,3.0
1774246,4.0
1774246,5.0
1774534,1.0
1774534,2.0
1775198,1.0
1775559,1.0
1775559,2.0
1775818,1.0
1775818,2.0
1775818,3.0
1776170,1.0
1776170,2.0
1776170,3.0
1777393,1.0
1777393,2.0
1777637,1.0
1779268,1.0
1779268,2.0
1779268,3.0
1779772,1.0
1780056,1.0
1780183,1.0
1780487,1.0
1780487,2.0
1780622,1.0
1781257,1.0
1781257,2.0
1781257,3.0
1781517,1.0
1781517,2.0
1781517,3.0
1782028,1.0
1782028,2.0
1782049,1.0
1782049,2.0
1782358,1.0
1782861,1.0
1782861,2.0
1782861,3.0
1783068,1.0
1783301,1.0
1783301,2.0
1783301,3.0
1783317,1.0
1783317,2.0
1786543,1.0
1786543,2.0
1787094,1.0
1788671,1.0
1788671,2.0
1788782,1.0
1788782,2.0
1789051,1.0
1789051,2.0
1789086,1.0
1789820,1.0
1789820,2.0
1789820,3.0
1789820,4.0
1790079,1.0
1790333,1.0
1790333,2.0
1790793,1.0
1791018,1.0
1791018,2.0
1791801,1.0
1792524,1.0
1792524,2.0
1792738,1.0
1793765,1.0
1794619,1.0
1794619,2.0
1794820,1.0
1794820,2.0
1795070,1.0
1795998,1.0
1795998,2.0
1796506,1.0
1796506,2.0
1796506,3.0
1797198,1.0
1797198,2.0
1797593,1.0
1797593,2.0
1798198,1.0
1798198,2.0
1799756,1.0
1799756,2.0
1800201,1.0
1800201,2.0
1800711,1.0
1800711,2.0
1800834,1.0
1800834,2.0
1800918,1.0
1800918,2.0
1801316,1.0
1801316,2.0
1801471,1.0
1801754,1.0
1801754,2.0
1802150,1.0
1802304,1.0
1802304,3.0
1802304,4.0
1802525,1.0
1802630,1.0
1803326,1.0
1803818,1.0
1803818,2.0
1805000,1.0
1805000,2.0
1805001,1.0
1805001,2.0
1805001,3.0
1805271,1.0
1805277,1.0
1805277,2.0
1806321,1.0
1806321,2.0
1806321,3.0
1806321,4.0
1806966,1.0
1806966,2.0
1806966,3.0
1807513,1.0
1807513,2.0
1807610,1.0
1807894,1.0
1807894,2.0
1807933,1.0
1807933,2.0
1808016,1.0
1808016,2.0
1808016,3.0
1808016,4.0
1810254,1.0
1810254,2.0
1810254,3.0
1810485,1.0
1810485,2.0
1810982,1.0
1811176,1.0
1811718,1.0
1811718,2.0
1812831,1.0
1812831,2.0
1812930,1.0
1812930,2.0
1813200,1.0
1813200,2.0
1813780,1.0
1814075,1.0
1814075,2.0
1814413,1.0
1814413,2.0
1814447,1.0
1814447,2.0
1815336,1.0
1815356,1.0
1815356,2.0
1815356,3.0
1815592,1.0
1815592,2.0
1816415,1.0
1817639,1.0
1818368,1.0
1818368,2.0
1818694,1.0
1818694,2.0
1818694,3.0
1818876,1.0
1818876,2.0
1818880,1.0
1818880,2.0
1819153,1.0
1819153,2.0
1819223,1.0
1819223,2.0
1819500,1.0
1819500,2.0
1819905,1.0
1819905,2.0
1819905,3.0
1819971,1.0
1819971,2.0
1819971,3.0
1820140,1.0
1820242,1.0
1820912,1.0
1820912,2.0
1821635,1.0
1821635,2.0
1823099,1.0
1823099,2.0
1823748,1.0
1825638,1.0
1825638,2.0
1826076,1.0
1826268,1.0
1827168,1.0
1827168,2.0
1828613,1.0
1828613,2.0
1828613,3.0
1828613,4.0
1828718,1.0
1828799,1.0
1829752,1.0
1829775,1.0
1829958,1.0
1829958,2.0
1830497,1.0
1830693,1.0
1831340,1.0
1831340,2.0
1831735,1.0
1831735,2.0
1831735,3.0
1832032,1.0
1832032,2.0
1832032,3.0
1832557,1.0
1832919,1.0
1833232,1.0
1833232,2.0
1833232,3.0
1833293,1.0
1833293,2.0
1833359,1.0
1834437,1.0
1834437,2.0
1835410,1.0
1835410,2.0
1835571,1.0
1835571,2.0
1835571,3.0
1835825,1.0
1835825,2.0
1836045,1.0
1836045,2.0
1837296,1.0
1837296,2.0
1837420,1.0
1837420,2.0
1837420,3.0
1837598,1.0
1837598,2.0
1837598,3.0
1838290,1.0
1838290,2.0
1838433,1.0
1838433,2.0
1839322,1.0
1839322,2.0
1839322,3.0
1839322,4.0
1839322,5.0
1839322,6.0
1839627,1.0
1839627,2.0
1839627,3.0
1840038,1.0
1840038,2.0
1840756,1.0
1840756,2.0
1840807,1.0
1840807,2.0
1840834,1.0
1841945,1.0
1841945,2.0
1842022,1.0
1842022,2.0
1842967,1.0
1843174,1.0
1843174,2.0
1843174,3.0
1843174,4.0
1843174,5.0
1843582,1.0
1843582,2.0
1844212,1.0
1844295,1.0
1844752,1.0
1844752,2.0
1845122,1.0
1845497,1.0
1845497,2.0
1845497,3.0
1845497,4.0
1846654,1.0
1846654,2.0
1846971,1.0
1846971,2.0
1847014,1.0
1847456,1.0
1847456,2.0
1848028,1.0
1848028,2.0
1848028,3.0
1848571,1.0
1848571,2.0
1848715,1.0
1848715,2.0
1848960,1.0
1848960,2.0
1848960,3.0
1849029,1.0
1849143,1.0
1849143,2.0
1849143,3.0
1849976,1.0
1850030,1.0
1850030,2.0
1850030,3.0
1850030,4.0
1850610,1.0
1850610,2.0
1850610,3.0
1850819,1.0
1851211,1.0
1851211,2.0
1851211,3.0
1851276,1.0
1851276,2.0
1851575,1.0
1851575,2.0
1851575,3.0
1852433,1.0
1852433,2.0
1852444,1.0
1854342,1.0
1854782,1.0
1855780,1.0
1855780,2.0
1855780,3.0
1856337,1.0
1856337,2.0
1857442,1.0
1857990,1.0
1857990,2.0
1857990,3.0
1858102,1.0
1858351,1.0
1858351,2.0
1858509,1.0
1858555,1.0
1858555,2.0
1858896,1.0
1858896,2.0
1860414,1.0
1860414,2.0
1860414,3.0
1861372,1.0
1861372,2.0
1861575,1.0
1861575,2.0
1861575,3.0
1861575,4.0
1862287,1.0
1862287,2.0
1862287,3.0
1862375,1.0
1862375,2.0
1862550,1.0
1862550,2.0
1862550,3.0
1862550,4.0
1862903,1.0
1862903,2.0
1862903,3.0
1863521,1.0
1863594,1.0
1863971,1.0
1864825,1.0
1865376,1.0
1865376,2.0
1865387,1.0
1865387,2.0
1866008,1.0
1866008,2.0
1866150,1.0
1866150,2.0
1866150,3.0
1867021,1.0
1867242,1.0
2431154,1.0
1867242,2.0
1867242,3.0
1867507,1.0
1868040,1.0
1868040,2.0
1868668,1.0
1868668,2.0
1868668,3.0
1868721,1.0
1869191,1.0
1869917,1.0
1869917,2.0
1870419,1.0
1870419,2.0
1870791,1.0
1871017,1.0
1871017,2.0
1871126,1.0
1871126,2.0
1871348,1.0
1871348,2.0
1871348,3.0
1872813,1.0
1872813,2.0
1872813,3.0
1872818,1.0
1890138,1.0
1872818,2.0
1873426,1.0
1873426,2.0
1873430,1.0
1873430,2.0
1873430,3.0
1874305,1.0
1874305,2.0
1874515,1.0
1874515,2.0
1874515,3.0
1874558,1.0
1874701,1.0
1874701,2.0
1875179,1.0
1875179,2.0
1876636,1.0
1877183,1.0
1877183,2.0
1877967,1.0
1878539,1.0
1878539,2.0
1878562,1.0
1878562,2.0
1878628,1.0
1878628,2.0
1878628,3.0
1878694,1.0
1878694,2.0
1878694,3.0
1878695,1.0
1878695,2.0
1878695,3.0
1878732,1.0
1878732,2.0
1878866,1.0
1878866,2.0
1879288,1.0
1879404,1.0
1879525,1.0
1879525,2.0
1879722,1.0
1879777,1.0
1879888,1.0
1880091,1.0
1880103,1.0
1880301,1.0
1880385,1.0
1880385,2.0
1880483,1.0
1880483,2.0
1880919,1.0
1881041,1.0
1881041,2.0
1881041,3.0
1881041,4.0
1881923,1.0
1881923,2.0
1882009,1.0
1882009,2.0
1882009,3.0
1882550,1.0
1882550,2.0
1882621,1.0
1883607,1.0
1883607,2.0
1883773,1.0
1883773,2.0
1884302,1.0
1884845,1.0
1885218,1.0
1885218,2.0
1885281,1.0
1886009,1.0
1886009,2.0
1886009,3.0
1886083,1.0
1886510,1.0
1886510,2.0
1886531,1.0
1886531,2.0
1887340,1.0
1887446,1.0
1887446,2.0
1888035,1.0
1888169,1.0
1888169,2.0
1888169,3.0
1888169,4.0
1888202,1.0
1888995,1.0
1888995,2.0
1889627,1.0
1890138,2.0
1890262,1.0
1890451,1.0
1890451,2.0
1891983,1.0
1892550,1.0
1892550,2.0
1892811,1.0
1893422,1.0
1893422,2.0
1893422,3.0
1893835,1.0
1893835,2.0
1894142,1.0
1894539,1.0
1894539,2.0
1895207,1.0
1895207,2.0
1895432,1.0
1895432,2.0
1895460,1.0
1896386,1.0
1896386,2.0
1896754,1.0
1896754,2.0
1896754,3.0
1897364,1.0
1897364,2.0
1897364,3.0
1897760,1.0
1897760,2.0
1897760,3.0
1897814,1.0
1897814,2.0
2845897,1.0
1898098,1.0
1898115,1.0
1898830,1.0
1899193,1.0
1899232,1.0
1899232,2.0
1899315,1.0
1899315,2.0
1900092,1.0
1900231,1.0
1901286,1.0
1901286,2.0
1901626,1.0
1901626,2.0
1901626,3.0
1901839,1.0
1902196,1.0
1902402,1.0
1903424,1.0
1903424,2.0
1903489,1.0
1903489,2.0
1903489,3.0
1903532,1.0
1903532,2.0
1903532,3.0
1903532,4.0
1904643,1.0
1904643,2.0
1904643,3.0
1904972,1.0
1904972,2.0
1904972,3.0
1905051,1.0
1905051,2.0
1905124,1.0
1905124,2.0
1905125,1.0
1905125,2.0
1905125,3.0
1905477,1.0
1906505,1.0
1906505,2.0
1907109,1.0
1907278,1.0
1907278,2.0
1907278,3.0
1907705,1.0
1907705,2.0
1908986,1.0
1908986,2.0
1909106,1.0
1909106,2.0
1909106,3.0
1910303,1.0
1910303,2.0
1910916,1.0
1911367,1.0
1911714,1.0
1911714,2.0
1912006,1.0
1912760,1.0
1912760,2.0
1912760,3.0
1912795,1.0
1913093,1.0
1913136,1.0
1913136,2.0
1913677,1.0
1913677,2.0
1915239,1.0
1915239,2.0
1915470,1.0
1915470,2.0
1915781,1.0
1917015,1.0
1917015,2.0
1917034,1.0
1917034,2.0
1917034,3.0
1917412,1.0
1918167,1.0
1918167,2.0
1920010,1.0
1920010,2.0
1920079,1.0
1920079,2.0
1920231,1.0
1921212,1.0
1921852,1.0
1921852,2.0
1922329,1.0
1922329,2.0
1924025,1.0
1924025,2.0
1924025,3.0
1924223,1.0
1924465,1.0
1924465,2.0
1924474,1.0
1924474,2.0
1924617,1.0
1924617,2.0
1924847,1.0
1924847,2.0
1924847,3.0
1924847,4.0
1925125,1.0
1925125,2.0
1925248,1.0
1925248,2.0
1925248,3.0
1925248,4.0
1925454,1.0
1925454,2.0
1926801,1.0
1926801,2.0
1926801,3.0
1926801,4.0
1927145,1.0
1927312,1.0
1927312,2.0
1927519,1.0
1927519,2.0
1928609,1.0
1928609,2.0
1928930,1.0
1929239,1.0
1929239,2.0
2509204,1.0
1930394,1.0
1930394,2.0
1930981,1.0
1930981,2.0
1930981,3.0
1930981,4.0
1931074,1.0
1931074,2.0
1931076,1.0
1931076,2.0
1931209,1.0
1931209,2.0
1932222,1.0
1932222,2.0
1932428,1.0
1932610,1.0
1932610,2.0
1932660,1.0
1932660,2.0
1932681,1.0
1932681,2.0
1932987,1.0
1933398,1.0
1933398,2.0
1933398,3.0
1933649,1.0
1933649,2.0
1933649,3.0
1933900,1.0
1934810,1.0
1934810,2.0
1934888,1.0
1934888,2.0
1934888,3.0
1935360,1.0
1935360,2.0
1935360,3.0
1935501,1.0
1935501,2.0
1935661,1.0
1935661,2.0
1935661,3.0
1936083,1.0
1936083,2.0
1936083,3.0
1936083,4.0
1937732,1.0
1937732,2.0
1939172,1.0
1939172,2.0
1939348,1.0
1939461,1.0
1939937,1.0
1940038,1.0
1940038,2.0
1940792,1.0
1940792,2.0
1940792,3.0
1940899,1.0
1941157,1.0
1941157,2.0
1942116,1.0
1943404,1.0
1943404,2.0
1943404,3.0
1943480,1.0
1943811,1.0
1943922,1.0
1944426,1.0
1944426,2.0
1944426,3.0
1944503,1.0
1944503,2.0
1944511,1.0
1944511,2.0
1944511,3.0
1945229,1.0
1945229,2.0
1945416,1.0
1945932,1.0
1945932,2.0
1946862,1.0
1946862,2.0
1946903,1.0
1946937,1.0
1946937,2.0
1947163,1.0
1947163,2.0
1948026,1.0
1948026,2.0
1948467,1.0
1948467,2.0
1948467,3.0
1949605,1.0
1949955,1.0
1949955,2.0
1949981,1.0
1949981,2.0
1951730,1.0
1951730,2.0
1951730,3.0
1951730,4.0
1952604,1.0
1952604,2.0
1952604,3.0
1952934,1.0
1953788,1.0
1953788,2.0
1953879,1.0
1954064,1.0
1954632,1.0
1954632,2.0
1955092,1.0
2509204,2.0
1955092,2.0
1955137,1.0
1955423,1.0
1955550,1.0
1955550,2.0
1955819,1.0
1955951,1.0
1955951,2.0
1955951,3.0
1956325,1.0
1957098,1.0
1957098,2.0
1957636,1.0
1957636,2.0
1957636,3.0
1957665,1.0
1957665,2.0
1958391,1.0
1958391,2.0
1958525,1.0
1959788,1.0
1959788,2.0
1959882,1.0
1959882,2.0
1960000,1.0
1960000,2.0
1960642,1.0
1960642,2.0
1960643,1.0
1960643,2.0
1961083,1.0
1961267,1.0
1961267,2.0
1961267,3.0
1961267,4.0
1961267,5.0
1961459,1.0
1961459,2.0
1961541,1.0
1961541,2.0
1961797,1.0
1961797,2.0
1962416,1.0
1962416,2.0
1962416,3.0
1962416,4.0
1962962,1.0
1962962,2.0
1963222,1.0
1963222,2.0
1963428,1.0
1963428,2.0
1963752,1.0
1963752,2.0
1963752,3.0
1963752,4.0
1963752,5.0
1964790,1.0
1964890,1.0
1964890,2.0
1966260,1.0
1967379,1.0
1967379,2.0
1968230,1.0
1968540,1.0
1969259,1.0
1969259,2.0
1969769,1.0
1970668,1.0
1970668,2.0
1970735,1.0
1970735,2.0
1971010,1.0
1972341,1.0
1972341,2.0
1972341,3.0
1972341,4.0
1972623,1.0
1972830,1.0
1972830,2.0
1972972,1.0
1972972,2.0
1973029,1.0
1973029,2.0
1973168,1.0
1973168,2.0
1973604,1.0
1973821,1.0
1973821,2.0
1973821,3.0
1974061,1.0
1974061,2.0
1974061,3.0
1975616,1.0
1975616,2.0
1976031,1.0
1976031,2.0
1976031,3.0
1976987,1.0
1978013,1.0
1978166,1.0
1978166,2.0
1978166,3.0
1978166,4.0
1978371,1.0
1978846,1.0
1978917,1.0
1979156,1.0
1979156,2.0
1979453,1.0
1979492,1.0
1979546,1.0
1979546,2.0
1981064,1.0
1981064,2.0
1981231,1.0
1981231,2.0
1981621,1.0
1981621,2.0
1981621,3.0
1981712,1.0
1981723,1.0
1982428,1.0
1982428,2.0
1982459,1.0
1983931,1.0
1983931,2.0
1983931,3.0
1983931,4.0
1985008,1.0
1985228,1.0
1985228,2.0
1985810,1.0
1985810,2.0
1985810,3.0
1985810,4.0
1985890,1.0
1985890,2.0
1985890,3.0
1986289,1.0
1986289,2.0
1986289,3.0
1986561,1.0
1986561,2.0
1986978,1.0
1987171,1.0
1987171,2.0
1987377,1.0
1987377,2.0
1987601,1.0
1987601,2.0
1987601,3.0
1987601,4.0
1988092,1.0
1988092,2.0
1988092,3.0
1988922,1.0
1989563,1.0
1989563,2.0
1989619,1.0
1989619,2.0
1989872,1.0
1990682,1.0
1990682,2.0
1990682,3.0
1990682,4.0
1991027,1.0
1991027,2.0
1991027,3.0
1991410,1.0
2530774,1.0
1991410,2.0
1991418,1.0
1991691,1.0
1991691,2.0
1993675,1.0
1993699,1.0
1993815,1.0
1993815,2.0
1994478,1.0
1994478,2.0
1994478,3.0
1994478,4.0
1994478,5.0
1994603,1.0
1994603,2.0
1994603,3.0
1994974,1.0
1995124,1.0
1995731,1.0
1996416,1.0
1996416,2.0
1996416,3.0
1996416,4.0
1996416,5.0
1996992,1.0
1996992,2.0
1996992,3.0
1997150,1.0
1997150,2.0
1997150,3.0
1997150,4.0
1997335,1.0
1997335,2.0
1997549,1.0
1997549,2.0
1997549,3.0
1997751,1.0
1997751,2.0
1998312,1.0
1998312,2.0
1998513,1.0
1998513,2.0
1998992,1.0
1999311,1.0
2000276,1.0
2000276,2.0
2000276,3.0
2000400,1.0
2000400,2.0
2002430,1.0
2002430,2.0
2002859,1.0
2002901,1.0
2004694,1.0
2004694,2.0
2004828,1.0
2004870,1.0
2004945,1.0
2004945,2.0
2005069,1.0
2005069,2.0
2005587,1.0
2007225,1.0
2007362,1.0
2007362,2.0
2008582,1.0
2008948,1.0
2008948,2.0
2008948,3.0
2008999,1.0
2008999,2.0
2008999,3.0
2008999,4.0
2009503,1.0
2009736,1.0
2009736,2.0
2009736,3.0
2010754,1.0
2010754,2.0
2010983,1.0
2010983,2.0
2011898,1.0
2011898,2.0
2011902,1.0
3014875,1.0
2012147,1.0
2015513,1.0
2022431,1.0
2022431,2.0
2028610,1.0
2030860,1.0
2030860,2.0
2031925,1.0
2031925,2.0
2038553,1.0
2038553,2.0
2038553,3.0
2038553,4.0
2060862,1.0
2062759,1.0
2062759,2.0
2068037,1.0
2068037,2.0
2075473,1.0
2075473,2.0
2079870,1.0
2093623,1.0
2093623,2.0
2093665,1.0
2094759,1.0
2094759,2.0
2102529,1.0
2103160,1.0
2123760,1.0
2123760,2.0
2124243,1.0
2124243,2.0
2124243,3.0
2132175,1.0
2132175,2.0
2133833,1.0
2133996,1.0
2133996,2.0
2134726,1.0
2134726,2.0
2139136,1.0
2143234,1.0
2143234,2.0
2143765,1.0
2143765,2.0
2147849,1.0
2151885,1.0
2153732,1.0
2153732,2.0
2154637,1.0
2154637,2.0
2161830,1.0
2161830,2.0
2171118,1.0
2171118,2.0
2180602,1.0
2194396,1.0
2194396,2.0
2194396,3.0
2197350,1.0
2197350,2.0
2197350,3.0
2197350,4.0
2197350,5.0
2198082,1.0
2198082,2.0
2198630,1.0
2198630,2.0
2200369,1.0
2200369,2.0
2201218,1.0
2201218,2.0
2201218,3.0
2201634,1.0
2204289,1.0
2209301,1.0
2210532,1.0
2210532,2.0
2210532,3.0
2210532,4.0
2210532,5.0
2217784,1.0
2219826,1.0
2219826,2.0
2227309,1.0
2227309,2.0
2235082,1.0
2235082,2.0
2236330,1.0
2236330,2.0
2237967,1.0
2237967,2.0
2237967,3.0
2239086,1.0
2247472,1.0
2248131,1.0
2249023,1.0
2255154,1.0
2255154,2.0
2255154,3.0
2259284,1.0
2259284,2.0
2272566,1.0
2287241,1.0
2287241,2.0
2290794,1.0
2315571,1.0
2315571,2.0
2328988,1.0
2328988,2.0
2333584,1.0
2343146,1.0
2343146,2.0
2347526,1.0
2349781,1.0
2349781,2.0
2365976,1.0
2371922,1.0
2371922,2.0
2382321,1.0
2382321,2.0
2384366,1.0
2384366,2.0
2384366,3.0
2388313,1.0
2401113,1.0
2401113,2.0
2401113,3.0
2403702,1.0
2404239,1.0
2404239,2.0
2405114,1.0
2415574,1.0
2415574,2.0
2418490,1.0
2418490,2.0
2418696,1.0
2418696,2.0
2418696,3.0
2418696,4.0
2427033,1.0
2427033,2.0
2427033,3.0
2427033,4.0
2427033,5.0
2431154,2.0
2433269,1.0
2433269,2.0
2434804,1.0
2434804,2.0
2450146,1.0
2450146,2.0
2450301,1.0
2453282,1.0
2453282,2.0
2455420,1.0
2455420,2.0
2455420,3.0
2456613,1.0
2456613,2.0
2456613,3.0
2463139,1.0
2463139,2.0
2465135,1.0
2465843,1.0
2465884,1.0
2465884,2.0
2465884,3.0
2465884,4.0
2468764,1.0
2468764,2.0
2470925,1.0
2470925,2.0
2470925,3.0
2470925,4.0
2474087,1.0
2474087,2.0
2475427,1.0
2476176,1.0
2476176,2.0
2476201,1.0
2476201,2.0
2479528,1.0
2480196,1.0
2480268,1.0
2480268,2.0
2480268,3.0
2480268,4.0
2481183,1.0
2481183,2.0
2482839,1.0
2482839,2.0
2484027,1.0
2484058,1.0
2484770,1.0
2485003,1.0
2485003,2.0
2485328,1.0
2485328,2.0
2485328,3.0
2487001,1.0
2487001,2.0
2488218,1.0
2488218,2.0
2488218,3.0
2488653,1.0
2488653,2.0
2489192,1.0
2489192,2.0
2489246,1.0
2489246,2.0
2489622,1.0
2489622,2.0
2489622,3.0
2489622,4.0
2489998,1.0
2489998,2.0
2490069,1.0
2490069,2.0
2490069,3.0
2490172,1.0
2491005,1.0
2491929,1.0
2493355,1.0
2493355,2.0
2493458,1.0
2493458,2.0
2493611,1.0
2493611,2.0
2493611,3.0
2494385,1.0
2494385,2.0
2495551,1.0
2495551,2.0
2495650,1.0
2496457,1.0
2496457,2.0
2497685,1.0
2497685,2.0
2499458,1.0
2500379,1.0
2500379,2.0
2500726,1.0
2500932,1.0
2501531,1.0
2502296,1.0
2502946,1.0
2502946,2.0
2504179,1.0
2504287,1.0
2504287,2.0
2505046,1.0
2505046,2.0
2505817,1.0
2505817,2.0
2505817,3.0
2507582,1.0
2507704,1.0
2507704,2.0
2507704,3.0
2509204,3.0
2509205,1.0
2509381,1.0
2509381,2.0
2509381,3.0
2509381,4.0
2510096,1.0
2510096,2.0
2510505,1.0
2510505,2.0
2511594,1.0
2511594,2.0
2511594,3.0
2512583,1.0
2513008,1.0
2513008,2.0
2514408,1.0
2514408,2.0
2516250,1.0
2516863,1.0
2517132,1.0
2517375,1.0
2517375,2.0
2518069,1.0
2518391,1.0
2518391,2.0
2519833,1.0
2520853,1.0
2520853,2.0
2520934,1.0
2520934,2.0
2520948,1.0
2520948,2.0
2521765,1.0
2521765,2.0
2522262,1.0
2522262,2.0
2522919,1.0
2522919,2.0
2523214,1.0
2523545,1.0
2525000,1.0
2525000,2.0
2525000,3.0
2525073,1.0
2526113,1.0
2526113,2.0
2526113,3.0
2527241,1.0
2527241,2.0
2527927,1.0
2528629,1.0
2528629,2.0
2530047,1.0
2530173,1.0
2530173,2.0
2530626,1.0
2530626,2.0
2530774,2.0
2532889,1.0
2533456,1.0
2533456,2.0
2533951,1.0
2533951,2.0
2533951,3.0
2534652,1.0
2534652,2.0
2535483,1.0
2535605,1.0
2538018,1.0
2538726,1.0
2538726,2.0
2538726,3.0
2538953,1.0
2538953,2.0
2538953,3.0
2539017,1.0
2539017,2.0
2539360,1.0
2539360,2.0
2540455,1.0
2540455,2.0
2540860,1.0
2540860,2.0
2540860,3.0
2541378,1.0
2541742,1.0
2541742,2.0
2541843,1.0
2541843,2.0
2542898,1.0
2542898,2.0
2544224,1.0
2544224,2.0
2546226,1.0
2546226,2.0
2546226,3.0
2546286,1.0
2546286,2.0
2546286,3.0
2546348,1.0
2546348,2.0
2546577,1.0
2546577,2.0
2547175,1.0
2547175,2.0
2547175,3.0
2548369,1.0
2549034,1.0
2549034,2.0
2549034,3.0
2549119,1.0
2549119,2.0
2551943,1.0
2551943,2.0
2553409,1.0
2553651,1.0
2553732,1.0
2553896,1.0
2553896,2.0
2556035,1.0
2556035,2.0
2556549,1.0
2556549,2.0
2557877,1.0
2559682,1.0
2561774,1.0
2561774,2.0
2561838,1.0
2561838,2.0
2562127,1.0
2562127,2.0
2562944,1.0
3014875,2.0
2562944,2.0
2563914,1.0
2564158,1.0
2564478,1.0
2564478,2.0
2564478,3.0
2564520,1.0
2564708,1.0
2564984,1.0
2564984,2.0
2564984,3.0
2564984,4.0
2565699,1.0
2565699,2.0
2566452,1.0
2566452,2.0
2566452,3.0
2566671,1.0
2566671,2.0
2567514,1.0
2567535,1.0
2568847,1.0
2569281,1.0
2569395,1.0
2569395,2.0
2569395,3.0
2569395,4.0
2569395,5.0
2569945,1.0
2569945,2.0
2569945,3.0
2570562,1.0
2570562,2.0
2570562,3.0
2570562,4.0
2571229,1.0
2571229,2.0
2571766,1.0
2571766,2.0
2571766,3.0
2574219,1.0
2574219,2.0
2574219,3.0
2574219,4.0
2574300,1.0
2575882,1.0
2575939,1.0
2575939,2.0
2577478,1.0
2577478,2.0
2578050,1.0
2578050,2.0
2578818,1.0
2578818,2.0
2578941,1.0
2578941,2.0
2579542,1.0
2579542,2.0
2579673,1.0
2579678,1.0
2579924,1.0
2579924,2.0
2580146,1.0
2581830,1.0
2581830,2.0
2582759,1.0
2582759,2.0
2583704,1.0
2583704,2.0
2584016,1.0
2584016,2.0
2584016,3.0
2584304,1.0
2584826,1.0
2584826,2.0
2585538,1.0
2585538,2.0
2585617,1.0
2585629,1.0
2585629,2.0
2588167,1.0
2588167,2.0
2588167,3.0
2588167,4.0
2588463,1.0
2588463,2.0
2589478,1.0
2589613,1.0
2589795,1.0
2589795,2.0
2591307,1.0
2591307,2.0
2591800,1.0
2591932,1.0
2591959,1.0
2591959,2.0
2591959,3.0
2591986,1.0
2592915,1.0
2626710,2.0
2593140,1.0
2593140,2.0
2593276,1.0
2593276,2.0
2594896,1.0
2594896,2.0
2595269,1.0
2595269,2.0
2595368,1.0
2596197,1.0
2596197,2.0
2596306,1.0
2596306,2.0
2597369,1.0
2597369,2.0
2597549,1.0
2597549,2.0
2597602,1.0
2597602,2.0
2597602,3.0
2598121,1.0
2598121,2.0
2598121,3.0
2598462,1.0
2598462,2.0
2598462,3.0
2598462,4.0
2598462,5.0
2599163,1.0
2599163,2.0
2599468,1.0
2599468,2.0
2599730,1.0
2599730,2.0
2599730,3.0
2599897,1.0
2599977,1.0
2599977,2.0
2600077,1.0
2600077,2.0
2602596,1.0
2602596,2.0
2602596,3.0
2603669,1.0
2603669,2.0
2604221,1.0
2604221,2.0
2604705,1.0
2604705,2.0
2604990,1.0
2604990,2.0
2605616,1.0
2605616,2.0
2606968,1.0
2606968,2.0
2606998,1.0
2607989,1.0
2608570,1.0
2608570,2.0
2608570,3.0
2608570,4.0
2608570,5.0
2608570,6.0
2610200,1.0
2610200,2.0
2611337,1.0
2611337,2.0
2611645,1.0
2613220,1.0
2614156,1.0
2614156,2.0
2614195,1.0
2614195,2.0
2615100,1.0
2615223,1.0
2615662,1.0
2615662,2.0
2616112,1.0
2616112,2.0
2616112,3.0
2616233,1.0
2617294,1.0
2617521,1.0
2617682,1.0
2617682,2.0
2617682,3.0
2617871,1.0
2617871,2.0
2619247,1.0
2619247,2.0
2619247,3.0
2620292,1.0
2620355,1.0
2620355,2.0
2620355,3.0
2620355,4.0
2620355,5.0
2621286,1.0
2621378,1.0
2621378,2.0
2622216,1.0
2622216,2.0
2624187,1.0
2624187,2.0
2624225,1.0
2624483,1.0
2624483,2.0
2624483,3.0
2625179,1.0
2625198,1.0
2625198,2.0
2625198,3.0
2626329,1.0
2626436,1.0
2626710,1.0
2626910,1.0
2626910,2.0
2626910,3.0
2626910,4.0
2628333,1.0
2628333,2.0
2629134,1.0
2629134,2.0
2629889,1.0
2629889,2.0
2630384,1.0
