sampno,vehno,travel_date
2371922,2,2012-12-15
2372115,1,2012-10-15
2372115,1,2012-10-16
2372115,1,2012-10-17
2372115,1,2012-10-18
2372115,1,2012-10-19
2372115,1,2012-10-20
2372115,1,2012-10-21
2372115,2,2012-10-15
2372115,2,2012-10-16
2372425,1,2012-09-01
2372425,1,2012-09-03
2372425,1,2012-09-05
2372425,1,2012-09-06
2372425,1,2012-09-07
2372525,1,2013-01-20
2372525,1,2013-01-21
2372525,1,2013-01-22
2372525,1,2013-01-23
2373556,1,2012-07-30
2373556,1,2012-07-31
2373556,1,2012-08-01
2373572,1,2012-09-14
2373572,1,2012-09-18
2373572,2,2012-09-15
2373572,2,2012-09-16
2373572,2,2012-09-17
2373572,2,2012-09-19
2373572,2,2012-09-20
2376371,1,2012-09-29
2376371,1,2012-09-30
2376371,1,2012-10-01
2376371,1,2012-10-02
2376371,1,2012-10-03
2376371,1,2012-10-04
2376371,1,2012-10-05
2378081,1,2012-09-09
2378081,1,2012-09-10
2378081,1,2012-09-11
2378081,1,2012-09-12
2378081,1,2012-09-13
2378081,2,2012-09-08
2378081,2,2012-09-09
2378081,2,2012-09-10
2378081,2,2012-09-11
2378081,2,2012-09-12
2378081,2,2012-09-13
2378577,1,2012-07-06
2378577,1,2012-07-07
2378577,1,2012-07-08
2378577,1,2012-07-09
2378577,1,2012-07-10
2378577,1,2012-07-11
2378577,1,2012-07-12
2379630,1,2012-08-23
2379630,1,2012-08-24
2379630,1,2012-08-27
2379630,1,2012-08-28
2379630,1,2012-08-29
2379630,2,2012-08-23
2379630,3,2012-08-23
2379630,3,2012-08-25
2379630,3,2012-08-26
2379630,3,2012-08-27
2379630,3,2012-08-28
2379630,3,2012-08-29
2379717,1,2012-09-27
2379717,1,2012-09-28
2379717,1,2012-09-29
2379717,1,2012-09-30
2379717,1,2012-10-01
2379717,1,2012-10-02
2379717,1,2012-10-03
2379717,2,2012-09-27
2379717,2,2012-09-28
2379717,2,2012-10-01
2379717,2,2012-10-02
2379717,2,2012-10-03
2379747,1,2012-09-11
2379747,1,2012-09-12
2379747,1,2012-09-15
2379747,2,2012-09-10
2379747,2,2012-09-11
2379747,2,2012-09-12
2379747,2,2012-09-13
2379932,1,2012-07-06
2379932,1,2012-07-09
2379932,1,2012-07-10
2379932,1,2012-07-11
2379932,1,2012-07-12
2379932,2,2012-07-06
2379932,2,2012-07-07
2379932,2,2012-07-08
2379932,2,2012-07-09
2379932,2,2012-07-10
2379932,2,2012-07-11
2379932,2,2012-07-12
2380497,1,2012-08-20
2380497,1,2012-08-21
2380497,1,2012-08-22
2380497,1,2012-08-23
2380497,1,2012-08-24
2380497,1,2012-08-25
2380497,2,2012-08-21
2380497,2,2012-08-22
2380497,2,2012-08-23
2380497,2,2012-08-24
2380497,2,2012-08-26
2380497,3,2012-08-20
2380497,3,2012-08-26
2381038,1,2012-08-02
2381038,1,2012-08-03
2381038,1,2012-08-04
2381038,1,2012-08-05
2381038,1,2012-08-06
2381038,1,2012-08-07
2381038,1,2012-08-08
2381038,2,2012-08-02
2381038,2,2012-08-03
2381038,2,2012-08-04
2381038,2,2012-08-05
2381038,2,2012-08-06
2381038,2,2012-08-07
2381038,2,2012-08-08
2382321,1,2012-07-15
2382321,1,2012-07-16
2382321,1,2012-07-17
2382321,1,2012-07-18
2382321,1,2012-07-19
2382321,1,2012-07-20
2382321,1,2012-07-21
2382321,2,2012-07-15
2382321,2,2012-07-16
2382321,2,2012-07-17
2382321,2,2012-07-18
2382321,2,2012-07-20
2382321,2,2012-07-21
2382455,1,2012-10-29
2382455,1,2012-10-30
2382455,1,2012-10-31
2382455,1,2012-11-01
2382455,1,2012-11-02
2382455,2,2012-10-27
2382455,2,2012-10-28
2382455,2,2012-10-29
2382455,2,2012-10-30
2382455,2,2012-10-31
2382455,2,2012-11-01
2382840,1,2012-09-06
2382840,1,2012-09-07
2382840,1,2012-09-08
2382840,1,2012-09-09
2382840,1,2012-09-10
2382840,1,2012-09-11
2382840,1,2012-09-12
2383129,1,2012-08-24
2383129,1,2012-08-25
2383129,1,2012-08-26
2383129,1,2012-08-27
2383129,1,2012-08-28
2383129,1,2012-08-29
2383129,1,2012-08-30
2383129,2,2012-08-24
2383129,2,2012-08-25
2383129,2,2012-08-26
2383129,2,2012-08-27
2383129,2,2012-08-28
2383129,2,2012-08-29
2383129,2,2012-08-30
2383129,3,2012-08-25
2383129,3,2012-08-26
2383129,3,2012-08-29
2383129,3,2012-08-30
2383147,1,2012-07-28
2383147,1,2012-07-29
2383147,1,2012-07-30
2383147,1,2012-07-31
2383147,2,2012-07-30
2383147,2,2012-07-31
2383147,2,2012-08-01
2383147,2,2012-08-02
2383662,1,2012-08-17
2383662,1,2012-08-20
2383662,1,2012-08-21
2383662,1,2012-08-22
2383662,1,2012-08-23
2383662,2,2012-08-17
2383662,2,2012-08-18
2383662,2,2012-08-19
2383662,2,2012-08-20
2383662,2,2012-08-21
2383662,2,2012-08-22
2383662,2,2012-08-23
2384366,1,2013-01-27
2384366,1,2013-01-28
2384366,1,2013-01-29
2384366,1,2013-01-30
2384366,1,2013-01-31
2384366,1,2013-02-01
2384366,2,2013-01-26
2384366,2,2013-01-28
2384366,2,2013-01-31
2384366,3,2013-01-26
2384366,3,2013-01-27
2384816,1,2012-08-09
2384816,1,2012-08-10
2384816,1,2012-08-11
2384816,1,2012-08-12
2384816,1,2012-08-13
2384816,1,2012-08-14
2384816,1,2012-08-15
2384816,3,2012-08-12
2384816,3,2012-08-13
2384816,3,2012-08-14
2384816,3,2012-08-15
2384894,1,2012-07-03
2384894,1,2012-07-04
2384894,1,2012-07-05
2384894,1,2012-07-06
2384894,1,2012-07-07
2384894,1,2012-07-08
2386558,1,2012-11-02
2386558,1,2012-11-03
2386558,1,2012-11-04
2386558,1,2012-11-08
2386558,1,2012-11-09
2387832,1,2012-12-11
2387832,1,2012-12-12
2387832,1,2012-12-13
2387832,1,2012-12-14
2387832,1,2012-12-15
2387832,1,2012-12-16
2387832,1,2012-12-17
2387832,2,2012-12-11
2387832,2,2012-12-12
2387832,2,2012-12-13
2387832,2,2012-12-14
2387832,2,2012-12-15
2387832,2,2012-12-17
2388754,1,2012-12-27
2388754,1,2012-12-28
2388754,1,2013-01-02
2388754,2,2012-12-27
2388754,2,2012-12-28
2388754,2,2012-12-29
2388754,2,2012-12-30
2388754,2,2012-12-31
2388754,2,2013-01-01
2388754,2,2013-01-02
2388915,1,2013-01-18
2388915,1,2013-01-19
2388915,1,2013-01-20
2388915,1,2013-01-21
2388915,1,2013-01-22
2388915,1,2013-01-23
2388915,1,2013-01-24
2388915,2,2013-01-18
2388915,2,2013-01-19
2388915,2,2013-01-20
2388915,2,2013-01-21
2388915,2,2013-01-22
2388915,2,2013-01-23
2388915,2,2013-01-24
2389902,1,2012-07-11
2389902,1,2012-07-12
2389902,1,2012-07-13
2389902,1,2012-07-14
2389902,1,2012-07-15
2389902,1,2012-07-16
2389902,1,2012-07-17
2389902,2,2012-07-11
2389902,2,2012-07-12
2389902,2,2012-07-13
2389902,2,2012-07-15
2390246,1,2012-09-01
2390246,1,2012-09-03
2390246,1,2012-09-04
2390246,1,2012-09-05
2390246,1,2012-09-06
2390246,1,2012-09-07
2390246,2,2012-09-01
2390246,2,2012-09-02
2390246,2,2012-09-03
2390246,2,2012-09-04
2390246,2,2012-09-05
2390246,2,2012-09-06
2390614,2,2012-09-14
2390614,2,2012-09-15
2390614,2,2012-09-16
2390614,2,2012-09-17
2390614,2,2012-09-18
2390614,2,2012-09-19
2390614,2,2012-09-20
2390614,3,2012-09-14
2390614,3,2012-09-15
2390614,3,2012-09-16
2390614,3,2012-09-17
2390614,3,2012-09-18
2390614,3,2012-09-19
2390614,3,2012-09-20
2390624,1,2012-11-03
2390624,1,2012-11-04
2390624,1,2012-11-05
2390624,1,2012-11-06
2390624,1,2012-11-07
2390624,1,2012-11-08
2390624,1,2012-11-09
2390624,2,2012-11-03
2390624,2,2012-11-04
2390624,2,2012-11-05
2390624,2,2012-11-06
2390624,2,2012-11-07
2390624,2,2012-11-08
2390624,2,2012-11-09
2390963,1,2012-10-23
2390963,1,2012-10-24
2390963,1,2012-10-25
2390963,1,2012-10-26
2390963,1,2012-10-27
2390963,1,2012-10-28
2390963,1,2012-10-29
2390963,2,2012-10-23
2390963,2,2012-10-24
2390963,2,2012-10-25
2390963,2,2012-10-26
2390963,2,2012-10-28
2390963,2,2012-10-29
2391858,1,2012-07-16
2391858,1,2012-07-17
2391858,1,2012-07-18
2391858,2,2012-07-12
2391858,2,2012-07-13
2391858,2,2012-07-14
2391858,2,2012-07-15
2391858,2,2012-07-16
2394171,1,2012-11-02
2394171,1,2012-11-03
2394171,1,2012-11-04
2394171,1,2012-11-05
2394171,1,2012-11-06
2394171,1,2012-11-07
2394171,1,2012-11-08
2394171,2,2012-11-02
2394171,2,2012-11-03
2394171,2,2012-11-04
2394171,2,2012-11-05
2394171,2,2012-11-06
2394171,2,2012-11-07
2394171,2,2012-11-08
2394746,1,2012-12-16
2394746,1,2012-12-17
2394746,1,2012-12-18
2394746,1,2012-12-19
2394746,1,2012-12-20
2394746,1,2012-12-21
2394746,1,2012-12-22
2394881,1,2012-07-19
2394881,1,2012-07-20
2394881,1,2012-07-21
2394881,1,2012-07-23
2394881,1,2012-07-24
2394881,1,2012-07-25
2394881,2,2012-07-19
2394881,2,2012-07-20
2394881,2,2012-07-21
2394881,2,2012-07-22
2394881,2,2012-07-23
2394881,2,2012-07-24
2394881,2,2012-07-25
2395797,1,2012-07-14
2395797,1,2012-07-15
2395797,1,2012-07-17
2395797,1,2012-07-18
2395797,1,2012-07-20
2395961,1,2012-10-17
2395961,1,2012-10-18
2395961,1,2012-10-19
2395961,1,2012-10-20
2395961,1,2012-10-22
2395961,1,2012-10-23
2395961,2,2012-10-17
2395961,2,2012-10-18
2395961,2,2012-10-19
2395961,2,2012-10-20
2395961,2,2012-10-22
2395961,2,2012-10-23
2396113,1,2012-10-27
2396113,1,2012-10-28
2396113,1,2012-10-29
2396113,1,2012-10-30
2396113,1,2012-10-31
2396113,1,2012-11-01
2396113,1,2012-11-02
2396113,2,2012-10-27
2396113,2,2012-10-29
2396113,2,2012-10-30
2396113,2,2012-10-31
2396113,2,2012-11-01
2396113,2,2012-11-02
2396113,3,2012-10-27
2396113,3,2012-10-28
2396813,2,2012-09-28
2396813,2,2012-09-29
2396813,2,2012-10-02
2396813,2,2012-10-03
2396813,2,2012-10-04
2397386,1,2012-10-22
2397386,1,2012-10-23
2397386,1,2012-10-24
2397386,2,2012-10-18
2397386,2,2012-10-21
2397386,2,2012-10-22
2397386,2,2012-10-24
2397594,1,2012-08-31
2397594,1,2012-09-01
2397594,1,2012-09-02
2397594,1,2012-09-03
2397594,1,2012-09-04
2397594,1,2012-09-05
2397594,1,2012-09-06
2398402,1,2012-11-07
2398402,1,2012-11-08
2398402,1,2012-11-09
2398402,1,2012-11-10
2398402,1,2012-11-11
2398402,1,2012-11-12
2398402,1,2012-11-13
2398422,1,2012-09-02
2398422,1,2012-09-03
2398422,1,2012-09-04
2398422,1,2012-09-05
2398422,1,2012-09-06
2398422,1,2012-09-07
2398422,1,2012-09-08
2398422,2,2012-09-04
2398422,2,2012-09-05
2398422,2,2012-09-06
2398422,2,2012-09-07
2398422,2,2012-09-08
2398459,1,2012-10-22
2398459,1,2012-10-23
2398459,1,2012-10-24
2398459,1,2012-10-25
2398459,1,2012-10-26
2398459,1,2012-10-27
2398459,2,2012-10-22
2398459,2,2012-10-23
2398459,2,2012-10-24
2398459,2,2012-10-25
2398459,2,2012-10-26
2398459,2,2012-10-27
2398890,4,2012-07-16
2398890,4,2012-07-18
2398890,5,2012-07-16
2398890,5,2012-07-17
2398890,6,2012-07-14
2398890,6,2012-07-15
2398890,6,2012-07-16
2398890,6,2012-07-17
2398890,6,2012-07-18
2398890,6,2012-07-19
2398890,6,2012-07-20
2399709,1,2012-12-29
2399709,1,2012-12-30
2399709,1,2012-12-31
2399709,1,2013-01-01
2399709,1,2013-01-02
2399709,2,2012-12-29
2399709,2,2012-12-30
2399709,2,2012-12-31
2399709,2,2013-01-01
2399709,2,2013-01-02
2400214,1,2012-08-27
2400214,1,2012-08-28
2400214,1,2012-08-29
2400214,1,2012-08-30
2400214,1,2012-08-31
2400214,1,2012-09-01
2400214,1,2012-09-02
2400472,1,2012-07-24
2400472,1,2012-07-25
2400472,1,2012-07-26
2400472,1,2012-07-27
2400472,1,2012-07-28
2400472,1,2012-07-29
2400472,1,2012-07-30
2401113,1,2012-11-09
2401113,1,2012-11-10
2401113,1,2012-11-11
2401113,1,2012-11-12
2401113,2,2012-11-11
2401113,2,2012-11-12
2401113,2,2012-11-13
2401113,2,2012-11-14
2401113,2,2012-11-15
2401906,1,2012-11-05
2401906,1,2012-11-06
2401906,1,2012-11-07
2401906,1,2012-11-08
2401906,1,2012-11-10
2401906,2,2012-11-05
2401906,2,2012-11-06
2401906,2,2012-11-07
2401906,2,2012-11-08
2401906,2,2012-11-09
2401906,2,2012-11-10
2401906,2,2012-11-11
2401906,3,2012-11-05
2401906,3,2012-11-06
2401906,3,2012-11-07
2401906,3,2012-11-08
2401906,3,2012-11-09
2401906,3,2012-11-10
2401943,1,2012-10-29
2401943,1,2012-10-30
2401943,1,2012-11-01
2401943,1,2012-11-02
2401943,1,2012-11-03
2401943,2,2012-10-29
2401943,2,2012-10-30
2401943,2,2012-10-31
2401943,2,2012-11-03
2401943,2,2012-11-04
2403771,1,2012-07-24
2403771,1,2012-07-25
2403771,1,2012-07-26
2403771,1,2012-07-27
2403771,1,2012-07-28
2404239,1,2012-07-06
2404239,1,2012-07-08
2404239,1,2012-07-09
2404239,1,2012-07-10
2404239,1,2012-07-11
2404239,1,2012-07-12
2404239,2,2012-07-06
2404351,1,2012-07-10
2404351,1,2012-07-11
2404351,1,2012-07-12
2404351,1,2012-07-13
2404351,1,2012-07-14
2404351,1,2012-07-15
2404351,1,2012-07-16
2404351,2,2012-07-13
2404351,2,2012-07-14
2404351,2,2012-07-15
2404596,1,2012-09-11
2404596,1,2012-09-12
2404596,1,2012-09-13
2404596,1,2012-09-14
2404596,2,2012-09-13
2404596,2,2012-09-15
2404596,3,2012-09-12
2405722,1,2012-12-18
2405722,1,2012-12-19
2405722,1,2012-12-20
2405722,1,2012-12-21
2405722,1,2012-12-22
2405722,1,2012-12-23
2405722,1,2012-12-24
2405722,2,2012-12-18
2405722,2,2012-12-19
2405722,2,2012-12-20
2405722,2,2012-12-21
2405722,2,2012-12-22
2405722,2,2012-12-23
2405722,2,2012-12-24
2407750,1,2012-07-09
2407750,2,2012-07-09
2407871,1,2012-10-04
2407871,1,2012-10-05
2407871,1,2012-10-06
2407871,1,2012-10-08
2407871,1,2012-10-09
2407871,1,2012-10-10
2407871,2,2012-10-06
2407871,2,2012-10-07
2407871,2,2012-10-08
2407871,2,2012-10-10
2407871,3,2012-10-04
2407871,3,2012-10-10
2408071,1,2012-08-08
2408071,1,2012-08-09
2408071,1,2012-08-11
2408071,1,2012-08-12
2408071,1,2012-08-13
2408071,1,2012-08-14
2408071,2,2012-08-08
2408071,2,2012-08-09
2408404,1,2012-07-02
2408404,1,2012-07-03
2408404,1,2012-07-04
2408404,1,2012-07-05
2408404,1,2012-07-06
2408404,1,2012-07-07
2408404,1,2012-07-08
2408404,2,2012-07-02
2408404,2,2012-07-03
2408404,2,2012-07-04
2408404,2,2012-07-05
2408404,2,2012-07-06
2408404,2,2012-07-07
2409059,1,2013-01-30
2409059,1,2013-01-31
2409059,1,2013-02-02
2409059,1,2013-02-03
2409059,1,2013-02-04
2409059,1,2013-02-05
2409059,2,2013-02-01
2409405,1,2012-07-11
2409405,1,2012-07-12
2409405,1,2012-07-13
2409405,1,2012-07-14
2409405,1,2012-07-15
2409548,1,2012-10-02
2409548,1,2012-10-03
2409548,1,2012-10-04
2409548,2,2012-09-29
2409548,2,2012-10-01
2409548,2,2012-10-02
2409548,2,2012-10-03
2409548,2,2012-10-05
2410016,1,2012-09-30
2410016,1,2012-10-01
2410016,1,2012-10-02
2413418,1,2012-07-06
2413418,1,2012-07-07
2413418,1,2012-07-08
2413418,1,2012-07-09
2413418,1,2012-07-10
2413418,1,2012-07-11
2413418,1,2012-07-12
2413726,1,2012-08-28
2413726,1,2012-08-29
2413726,1,2012-08-30
2414333,1,2012-12-14
2414419,2,2013-01-02
2414480,1,2012-10-03
2414480,1,2012-10-04
2414480,1,2012-10-05
2414480,1,2012-10-06
2414480,1,2012-10-07
2414480,1,2012-10-08
2414480,1,2012-10-09
2414480,2,2012-10-04
2414480,2,2012-10-06
2414480,2,2012-10-08
2414480,2,2012-10-09
2415570,1,2012-11-09
2415570,1,2012-11-13
2415570,1,2012-11-14
2415570,1,2012-11-15
2415570,2,2012-11-11
2415570,2,2012-11-13
2415570,2,2012-11-14
2415570,2,2012-11-15
2415570,2,2012-11-16
2415570,3,2012-11-12
2415570,3,2012-11-13
2415570,3,2012-11-14
2415570,3,2012-11-15
2415574,1,2012-12-12
2415574,1,2012-12-13
2415574,1,2012-12-14
2415574,1,2012-12-15
2415574,1,2012-12-16
2415574,1,2012-12-17
2415574,1,2012-12-18
2415574,2,2012-12-12
2415574,2,2012-12-13
2415648,2,2012-09-08
2415648,2,2012-09-09
2415648,2,2012-09-10
2415648,2,2012-09-11
2415648,2,2012-09-12
2415648,2,2012-09-13
2415985,1,2012-08-06
2415985,1,2012-08-07
2415985,1,2012-08-08
2415985,1,2012-08-09
2415985,1,2012-08-10
2415985,2,2012-08-07
2415985,2,2012-08-09
2415985,2,2012-08-11
2415985,2,2012-08-12
2415985,3,2012-08-06
2415985,3,2012-08-07
2415985,3,2012-08-08
2415985,3,2012-08-09
2415985,3,2012-08-10
2415985,3,2012-08-11
2415985,3,2012-08-12
2416496,1,2013-01-31
2416496,1,2013-02-01
2416496,1,2013-02-02
2416496,1,2013-02-03
2416496,1,2013-02-05
2416496,1,2013-02-06
2416496,2,2013-01-31
2416496,2,2013-02-01
2416496,2,2013-02-02
2416496,2,2013-02-04
2416496,2,2013-02-06
2416496,3,2013-02-01
2416496,3,2013-02-02
2416496,3,2013-02-03
2416496,3,2013-02-04
2416496,3,2013-02-06
2416728,1,2012-08-22
2416728,1,2012-08-23
2416728,1,2012-08-24
2416728,1,2012-08-26
2416728,1,2012-08-27
2416728,1,2012-08-28
2416728,2,2012-08-23
2416728,2,2012-08-24
2416728,2,2012-08-25
2416728,2,2012-08-26
2416728,2,2012-08-27
2416728,2,2012-08-28
2416728,3,2012-08-23
2416728,3,2012-08-24
2416728,3,2012-08-25
2416728,3,2012-08-26
2416728,3,2012-08-27
2416728,3,2012-08-28
2417034,1,2012-10-21
2417034,1,2012-10-22
2417034,1,2012-10-23
2417034,1,2012-10-24
2417034,1,2012-10-25
2417034,1,2012-10-26
2417034,1,2012-10-27
2417034,2,2012-10-22
2417034,2,2012-10-23
2417034,2,2012-10-24
2417034,2,2012-10-25
2417034,2,2012-10-26
2417034,2,2012-10-27
2417842,1,2012-08-10
2417842,1,2012-08-11
2417842,1,2012-08-12
2417842,1,2012-08-13
2417842,1,2012-08-14
2417842,1,2012-08-15
2417842,1,2012-08-16
2417842,2,2012-08-10
2417842,2,2012-08-11
2417842,2,2012-08-13
2417842,2,2012-08-14
2417842,2,2012-08-15
2417842,2,2012-08-16
2418104,1,2012-08-23
2418104,1,2012-08-24
2418104,1,2012-08-27
2418104,1,2012-08-28
2418104,1,2012-08-29
2418104,2,2012-08-23
2418104,2,2012-08-24
2418104,2,2012-08-25
2418104,2,2012-08-26
2418104,2,2012-08-27
2418104,2,2012-08-28
2418104,2,2012-08-29
2418115,1,2012-12-20
2418115,1,2012-12-22
2418115,1,2012-12-23
2418115,1,2012-12-24
2418115,1,2012-12-25
2418490,1,2012-12-12
2418490,1,2012-12-13
2418490,1,2012-12-17
2418490,1,2012-12-18
2418490,2,2012-12-14
2418490,2,2012-12-15
2418490,2,2012-12-16
2418490,2,2012-12-18
2419119,1,2012-10-18
2419119,1,2012-10-19
2419119,1,2012-10-20
2419119,1,2012-10-21
2419119,1,2012-10-22
2419119,1,2012-10-23
2419119,1,2012-10-24
2419119,2,2012-10-18
2419119,2,2012-10-19
2419119,2,2012-10-20
2419119,2,2012-10-21
2419119,2,2012-10-22
2419119,2,2012-10-23
2419119,2,2012-10-24
2419241,1,2012-08-28
2419241,1,2012-08-29
2419241,1,2012-08-30
2419241,1,2012-08-31
2419241,1,2012-09-01
2419241,1,2012-09-02
2419241,1,2012-09-03
2419241,2,2012-08-28
2419241,2,2012-08-29
2419241,2,2012-08-30
2419241,2,2012-08-31
2419241,2,2012-09-01
2419241,2,2012-09-02
2419241,2,2012-09-03
2419241,3,2012-08-29
2419241,3,2012-08-30
2419241,3,2012-08-31
2419783,1,2012-07-06
2419783,2,2012-07-03
2420048,1,2012-08-07
2420048,1,2012-08-08
2420048,1,2012-08-09
2420048,1,2012-08-10
2420048,1,2012-08-11
2420048,1,2012-08-12
2420048,1,2012-08-13
2420048,2,2012-08-08
2420048,2,2012-08-09
2420048,2,2012-08-11
2420048,2,2012-08-12
2420048,3,2012-08-07
2420048,3,2012-08-08
2420048,3,2012-08-09
2420048,3,2012-08-10
2420150,2,2012-07-06
2420150,2,2012-07-08
2420150,2,2012-07-10
2420150,2,2012-07-11
2420150,2,2012-07-12
2420150,3,2012-07-06
2420150,3,2012-07-07
2420150,3,2012-07-09
2420150,3,2012-07-11
2420150,3,2012-07-12
2420150,3,2012-07-13
2420299,1,2012-10-06
2420299,1,2012-10-07
2420299,1,2012-10-08
2420299,1,2012-10-09
2420299,1,2012-10-10
2420299,1,2012-10-11
2420299,1,2012-10-12
2422028,1,2012-11-09
2422028,1,2012-11-10
2422028,1,2012-11-11
2422028,1,2012-11-12
2422028,1,2012-11-13
2422028,1,2012-11-14
2422028,1,2012-11-15
2422428,1,2012-08-31
2422428,1,2012-09-02
2422428,1,2012-09-03
2422428,1,2012-09-04
2422428,1,2012-09-05
2424525,1,2012-10-04
2424525,1,2012-10-05
2424525,1,2012-10-06
2424525,1,2012-10-07
2424525,1,2012-10-08
2424525,1,2012-10-09
2424525,1,2012-10-10
2424525,2,2012-10-04
2424525,2,2012-10-05
2424525,2,2012-10-08
2424525,2,2012-10-09
2424525,2,2012-10-10
2424997,1,2012-11-08
2424997,1,2012-11-09
2424997,1,2012-11-10
2424997,1,2012-11-11
2424997,1,2012-11-12
2424997,1,2012-11-13
2424997,1,2012-11-14
2424997,2,2012-11-08
2424997,2,2012-11-09
2424997,2,2012-11-10
2424997,2,2012-11-11
2424997,2,2012-11-12
2424997,2,2012-11-13
2424997,2,2012-11-14
2425211,1,2012-07-06
2425211,1,2012-07-07
2425211,1,2012-07-08
2425211,1,2012-07-09
2425211,1,2012-07-10
2425211,1,2012-07-11
2425211,1,2012-07-12
2425211,2,2012-07-06
2425211,2,2012-07-07
2425211,2,2012-07-08
2425211,2,2012-07-09
2425211,2,2012-07-10
2425211,2,2012-07-11
2425211,2,2012-07-12
2425287,1,2012-12-14
2425287,1,2012-12-15
2425287,1,2012-12-16
2425287,1,2012-12-17
2425287,1,2012-12-19
2425287,2,2012-12-13
2425287,2,2012-12-14
2425287,2,2012-12-17
2425287,2,2012-12-18
2425287,2,2012-12-19
2426057,1,2012-08-13
2426057,1,2012-08-14
2426057,1,2012-08-15
2426057,1,2012-08-16
2426057,1,2012-08-18
2426057,1,2012-08-19
2426057,2,2012-08-13
2426057,2,2012-08-14
2426057,2,2012-08-15
2426057,2,2012-08-16
2426057,2,2012-08-17
2426057,2,2012-08-18
2426057,2,2012-08-19
2426368,1,2012-07-10
2426368,1,2012-07-11
2426368,1,2012-07-14
2426368,1,2012-07-15
2426368,1,2012-07-16
2426368,2,2012-07-12
2426368,2,2012-07-13
2427067,1,2012-10-01
2427067,1,2012-10-02
2427067,1,2012-10-03
2427067,1,2012-10-04
2427067,1,2012-10-06
2427067,1,2012-10-07
2427067,2,2012-10-04
2427067,2,2012-10-05
2427682,1,2012-08-13
2427682,1,2012-08-14
2427682,2,2012-08-12
2427682,2,2012-08-13
2427682,2,2012-08-14
2427682,2,2012-08-15
2427682,2,2012-08-16
2427682,2,2012-08-17
2427682,2,2012-08-18
2427682,3,2012-08-12
2427682,3,2012-08-13
2427682,3,2012-08-14
2427682,3,2012-08-15
2427682,3,2012-08-16
2427682,3,2012-08-18
2428278,1,2012-08-18
2428278,1,2012-08-19
2428278,1,2012-08-21
2428278,2,2012-08-16
2428278,2,2012-08-18
2428278,2,2012-08-19
2428278,2,2012-08-20
2428278,2,2012-08-21
2428278,2,2012-08-22
2429616,1,2012-07-02
2429616,1,2012-07-03
2429616,1,2012-07-04
2429616,1,2012-07-05
2429616,1,2012-07-06
2429616,1,2012-07-07
2429616,2,2012-07-01
2429616,2,2012-07-02
2429616,2,2012-07-03
2429616,2,2012-07-06
2430861,1,2012-07-12
2430861,1,2012-07-13
2430861,2,2012-07-12
2430861,2,2012-07-15
2430861,2,2012-07-16
